ip,country,latitude,longitude
111.3.106.67,CN,30.6329,120.5608
119.29.11.100,CN,39.9288,116.3889
103.42.93.171,PH,14.5955,120.9721
88.87.37.74,NO,59.95,10.75
103.36.54.227,HK,22.25,114.1667
83.110.237.34,AE,25.2633,55.3087
118.97.115.66,ID,-6.1741,106.8296
118.25.187.226,CN,39.9289,116.3883
123.210.172.60,AU,-33.494,143.2104
117.21.211.8,CN,28.55,115.9333
198.108.66.175,US,37.751,-97.822
198.108.66.176,US,37.751,-97.822
212.1.211.76,US,37.751,-97.822
191.252.58.29,BR,-22.8305,-43.2192
203.246.169.10,KR,37.5985,126.9783
217.182.139.169,FR,48.8582,2.3387000000000002
218.28.191.102,CN,34.6836,113.5325
175.102.8.25,CN,31.0449,121.4012
173.237.189.62,US,37.751,-97.822
198.255.110.106,US,39.642,-104.8958
221.124.31.205,HK,22.3333,114.1833
185.165.28.151,IR,35.6961,51.4231
216.180.157.124,US,37.751,-97.822
185.176.26.102,RU,55.7386,37.6068
208.91.107.4,US,39.776,-75.6889
180.167.207.254,CN,31.0449,121.4012
188.19.239.203,RU,66.53,66.6019
198.108.66.183,US,37.751,-97.822
192.99.145.218,CA,45.5063,-73.5794
198.12.74.132,US,42.8864,-78.8781
186.202.137.232,BR,-22.8305,-43.2192
198.108.67.24,US,37.751,-97.822
191.243.38.219,BR,-26.1181,-49.8023
222.170.167.162,CN,33.2892,111.4744
198.108.66.179,US,37.751,-97.822
163.172.205.192,FR,48.8582,2.3387000000000002
46.175.76.251,UA,47.85,35.2833
80.250.166.98,RU,55.7527,37.6172
94.195.0.24,GB,53.732,-2.6597
59.188.235.111,HK,22.25,114.1667
52.91.161.189,US,39.0481,-77.4728
45.163.158.220,BR,-25.5026,-49.2916
42.51.129.145,CN,34.6836,113.5325
64.44.141.158,US,41.8886,-88.2022
121.180.16.132,KR,34.9505,127.4878
39.109.126.38,HK,22.25,114.1667
46.8.117.9,RU,54.3333,48.4
79.98.74.250,CZ,50.0766,14.5148
155.138.174.5,US,33.7838,-84.4455
92.63.194.148,RU,55.7386,37.6068
95.117.15.148,DE,48.26,11.434
122.227.185.101,CN,30.294,120.1619
43.246.208.2,HK,22.25,114.1667
62.219.134.220,IL,31.8969,34.8186
71.6.151.2,US,32.7967,-117.1367
123.58.36.26,CN,39.9289,116.3883
101.226.241.74,CN,31.0449,121.4012
31.199.168.102,IT,38.0466,13.1179
145.249.104.44,NL,52.3534,4.9087
45.112.247.15,AU,-33.8612,151.1982
34.227.25.43,US,39.0481,-77.4728
35.172.224.111,US,39.0481,-77.4728
118.88.71.216,CN,43.88,125.3228
66.85.6.225,US,36.5208,-82.5168
107.164.172.98,US,36.1682,-115.2166
85.214.43.79,DE,52.5167,13.4
61.147.103.169,CN,32.0617,118.7778
119.90.51.30,CN,39.9289,116.3883
27.254.96.29,TH,13.75,100.4667
5.45.80.15,RU,55.7527,37.6172
223.72.180.194,CN,40.2161,116.2347
218.189.13.173,HK,22.25,114.1667
175.18.189.162,CN,43.88,125.3228
206.191.128.231,US,37.751,-97.822
185.53.88.60,NL,52.3824,4.8995
203.119.205.154,CN,30.294,120.1619
223.223.205.194,CN,39.9288,116.3889
198.108.66.163,US,37.751,-97.822
177.124.90.122,BR,-5.3407,-49.0955
182.254.242.230,CN,39.9288,116.3889
186.251.156.6,BR,-11.7641,-55.4402
183.214.248.164,CN,29.1408,113.1111
179.106.57.225,BR,-22.3332,-42.4956
173.70.188.37,US,40.718,-74.0733
206.180.160.83,US,37.751,-97.822
212.26.146.58,UA,50.4547,30.5238
182.162.169.184,KR,37.5112,126.97409999999999
198.108.66.189,US,37.751,-97.822
196.36.153.172,ZA,-29.0,24.0
221.143.47.48,KR,37.5112,126.97409999999999
198.55.103.75,US,34.0549,-118.2578
209.90.101.242,US,37.751,-97.822
192.254.65.198,US,43.1685,-77.6845
186.249.34.26,BR,-20.569,-47.339
184.68.166.118,CA,49.2196,-122.6164
201.55.81.254,BR,-23.5017,-46.8699
202.58.106.52,CN,34.7725,113.7266
116.237.116.197,CN,31.0449,121.4012
69.47.133.3,US,39.953,-83.0767
132.145.155.240,US,47.6109,-122.3303
88.187.53.10,FR,47.8376,-0.3329
115.231.156.7,CN,31.1469,118.5671
12.156.112.9,US,37.751,-97.822
149.28.95.35,US,34.0729,-118.2606
46.252.194.172,NL,52.3824,4.8995
151.14.6.9,IT,39.3315,16.1804
66.70.200.229,CA,45.5063,-73.5794
143.95.61.239,US,34.0549,-118.2578
111.68.103.226,PK,31.4215,73.0843
31.167.10.92,SA,21.5168,39.2192
50.227.250.90,US,42.1062,-70.6993
37.247.107.175,TR,40.2719,29.0983
95.179.153.76,NL,52.3824,4.8995
108.61.4.26,US,40.4652,-74.2307
108.160.138.113,JP,35.5826,139.7459
114.95.144.100,CN,31.0359,121.2146
116.112.62.51,CN,40.6522,109.8222
23.88.158.66,US,34.0584,-118.278
41.89.237.70,KE,1.0,38.0
43.254.241.2,CN,39.9289,116.3883
13.56.207.205,US,37.3388,-121.8914
52.233.182.227,NL,52.3534,4.9087
109.116.245.81,IT,36.9257,14.7244
119.161.98.132,IN,12.9833,77.5833
123.151.200.134,CN,39.1423,117.1726
79.134.195.74,RU,59.8981,30.2619
111.73.46.197,CN,29.6079,115.8872
43.241.37.18,IN,20.0,77.0
107.173.191.88,US,42.8864,-78.8781
23.244.61.50,US,41.8486,-87.6288
90.151.91.141,RU,57.1518,65.5284
24.137.79.200,CA,48.7833,-54.2167
110.92.65.138,HK,22.25,114.1667
115.75.37.66,VN,16.0,106.0
43.248.168.121,HK,22.25,114.1667
121.156.105.145,KR,37.5112,126.97409999999999
142.93.229.31,NL,52.352,4.9392
69.162.67.190,US,32.7767,-96.805
36.67.196.67,ID,-6.1741,106.8296
67.227.175.41,US,42.7348,-84.6245
27.221.84.217,CN,36.1853,117.12
95.0.216.22,TR,41.018,28.9745
47.149.245.174,US,33.9377,-117.1851
61.216.174.137,TW,24.9889,121.3176
190.130.9.35,HN,14.1,-87.2167
202.79.59.80,NP,28.0,84.0
197.97.230.93,ZA,-29.0,24.0
170.244.176.21,BR,-23.1929,-50.794200000000004
202.159.223.144,IN,20.0,77.0
219.90.115.22,HK,22.2909,114.15
200.116.227.158,CO,10.5207,-74.185
198.108.66.152,US,37.751,-97.822
185.244.25.242,NL,52.3824,4.8995
184.70.143.131,CA,49.282,-123.1103
183.238.82.7,CN,21.3199,110.5723
176.122.108.147,UA,48.4602,35.0328
223.16.170.160,HK,22.2909,114.15
193.227.38.218,EG,30.0355,31.223
197.253.44.54,NG,8.8333,7.1667
178.213.146.87,RU,55.7527,37.6172
185.229.190.200,NL,52.3385,4.9168
198.108.66.54,US,37.751,-97.822
218.77.128.203,CN,20.0458,110.3417
201.83.64.35,BR,-23.63,-46.6322
218.38.30.203,KR,37.4687,126.9458
198.108.66.49,US,37.751,-97.822
223.220.162.250,CN,36.6255,101.7574
218.60.67.124,CN,41.7922,123.4328
205.209.162.110,US,37.3209,-121.9126
221.226.226.133,CN,32.0617,118.7778
197.159.196.149,CI,5.3072,-4.0124
220.196.58.37,CN,34.7725,113.7266
108.27.36.189,US,40.7503,-74.0014
41.94.44.6,MZ,-18.25,35.0
79.137.111.154,FR,48.8582,2.3387000000000002
59.126.81.88,TW,23.5,121.0
112.67.252.237,CN,20.0458,110.3417
149.56.112.209,CA,45.5063,-73.5794
103.82.235.18,US,40.5511,-74.4606
61.164.32.170,CN,30.294,120.1619
104.233.224.67,US,37.3387,-121.8914
123.249.0.165,CN,34.7725,113.7266
95.154.201.48,GB,51.7212,0.4865
109.169.12.94,GB,51.4964,-0.1224
114.119.37.36,CN,23.1167,113.25
5.189.154.62,DE,49.4075,11.1649
125.212.251.33,VN,16.0,106.0
40.115.97.101,IE,53.3338,-6.2488
110.232.73.196,ID,3.5846999999999998,98.6629
103.211.110.51,IN,16.5167,80.6167
81.213.150.212,TR,40.2028,29.0312
70.106.224.240,US,39.018,-77.539
115.236.100.124,CN,30.294,120.1619
124.128.90.219,CN,36.0986,120.3719
115.112.50.61,IN,18.5332,73.8626
66.85.6.193,US,36.5208,-82.5168
103.119.131.254,HK,22.25,114.1667
103.106.194.2,IN,28.4666,77.0309
200.54.159.123,CL,-33.4378,-70.6503
222.73.52.31,CN,31.0449,121.4012
188.166.12.133,NL,52.352,4.9392
185.162.235.109,NL,52.6962,6.191
185.82.218.156,BG,42.7,23.3333
195.158.2.214,UZ,41.3167,69.25
187.188.35.209,MX,20.1085,-98.7561
218.28.234.189,CN,34.6836,113.5325
197.156.92.211,ET,8.0,38.0
194.36.175.5,US,37.751,-97.822
199.247.24.101,NL,52.3902,4.6568000000000005
211.75.205.238,TW,23.5,121.0
222.217.221.209,CN,22.8167,108.3167
194.79.31.84,GB,51.4964,-0.1224
192.3.177.108,US,42.8864,-78.8781
198.108.66.60,US,37.751,-97.822
206.196.98.36,US,38.6273,-90.1979
203.239.21.108,KR,37.5112,126.97409999999999
198.143.158.179,US,41.8777,-87.6376
185.108.240.10,SA,25.0,45.0
93.174.93.12,NL,52.3824,4.8995
134.209.11.0,US,37.3417,-121.9753
115.68.15.82,KR,37.5112,126.97409999999999
38.117.96.178,US,37.751,-97.822
111.47.101.101,CN,30.5856,114.2665
80.117.215.24,IT,40.8526,14.2685
111.220.184.78,AU,-31.9674,115.8621
86.107.240.136,RO,46.0,25.0
138.128.65.66,CA,43.2245,-79.6988
117.48.218.91,CN,39.9288,116.3889
144.202.247.19,US,38.6371,-76.8778
111.69.26.155,NZ,-41.297,174.7936
58.96.214.150,SG,1.2929,103.8547
34.217.153.232,US,45.8491,-119.7143
41.86.155.5,NG,6.4979,3.3829000000000002
104.233.225.123,US,37.3387,-121.8914
45.64.134.178,BD,23.7272,90.4093
14.17.81.41,CN,23.1167,113.25
103.84.46.16,HK,22.25,114.1667
43.227.131.154,IN,16.9833,81.7833
61.156.8.64,CN,36.6683,116.9972
116.12.53.127,SG,1.3667,103.8
23.94.97.13,US,42.8864,-78.8781
131.147.10.5,JP,35.8637,139.6096
115.236.61.204,CN,30.294,120.1619
112.31.26.65,CN,32.3219,118.2978
123.176.38.66,IN,17.3784,78.4712
34.80.47.230,US,37.751,-97.822
212.210.155.201,IT,43.1479,12.1097
213.248.178.48,TR,39.9213,32.8505
172.80.28.133,US,34.0584,-118.278
199.19.225.120,US,37.3387,-121.8914
199.16.184.11,US,37.751,-97.822
218.65.236.249,CN,22.8167,108.3167
198.108.66.185,US,37.751,-97.822
205.185.116.197,US,37.3387,-121.8914
198.108.66.181,US,37.751,-97.822
185.53.88.121,NL,52.3824,4.8995
168.90.13.130,CO,4.5981,-74.0758
185.165.240.117,NL,52.3824,4.8995
193.27.73.159,NL,52.3534,4.9087
198.108.66.56,US,37.751,-97.822
199.204.135.50,US,37.751,-97.822
211.142.126.2,CN,34.7725,113.7266
179.57.50.250,CL,-41.4698,-72.9447
205.185.116.238,US,37.3387,-121.8914
119.10.51.213,CN,34.7725,113.7266
104.223.183.69,US,34.0729,-118.2606
107.170.203.153,US,37.7353,-122.3732
75.87.178.161,US,38.9273,-94.7143
46.101.19.43,GB,51.5353,-0.6658
58.213.154.205,CN,32.0617,118.7778
66.70.250.106,CA,45.5063,-73.5794
43.242.174.66,HK,22.25,114.1667
5.65.178.170,GB,55.8833,-3.5333
132.232.196.87,CN,39.9289,116.3883
82.162.61.103,RU,43.3203,132.3561
72.82.240.33,US,40.2197,-74.5939
5.68.105.60,GB,53.5039,-2.1959
66.96.204.46,SG,1.2929,103.8547
123.58.16.240,CN,34.7725,113.7266
37.148.210.36,TR,41.0214,28.9948
119.159.232.234,PK,31.4909,74.3681
123.207.19.177,CN,39.9288,116.3889
77.111.137.85,HU,46.6217,16.5392
118.200.34.58,SG,1.2929,103.8547
125.227.189.224,TW,25.0478,121.5318
88.103.121.242,CZ,50.0646,14.4399
82.200.168.86,KZ,48.0,68.0
122.192.199.151,CN,32.0617,118.7778
111.40.120.33,CN,45.75,126.65
43.249.81.114,HK,22.25,114.1667
118.201.195.226,SG,1.2929,103.8547
142.93.114.73,US,40.793,-74.0247
155.94.222.128,US,25.7806,-80.1826
58.59.33.1,CN,36.0986,120.3719
121.32.236.98,CN,23.1167,113.25
147.135.6.45,US,38.7153,-77.7417
149.28.195.26,US,37.3387,-121.8914
139.5.70.76,NP,28.0,84.0
107.170.202.116,US,37.7353,-122.3732
185.172.110.73,NL,52.3824,4.8995
159.203.174.210,US,40.8364,-74.1403
198.108.66.80,US,37.751,-97.822
212.217.39.18,MA,32.0,-5.0
198.143.158.178,US,41.8777,-87.6376
221.194.37.25,CN,34.7725,113.7266
204.244.124.56,CA,44.6533,-63.6675
196.52.2.17,US,40.7145,-74.0029
178.128.66.12,US,37.3417,-121.9753
182.254.214.133,CN,39.9288,116.3889
181.193.48.226,CR,10.2388,-85.59909999999999
198.108.66.154,US,37.751,-97.822
180.97.197.14,CN,32.0617,118.7778
213.222.95.17,RE,-20.9967,55.6782
220.176.160.24,CN,28.55,115.9333
185.158.92.19,SY,35.0,38.0
188.165.119.36,FR,48.8582,2.3387000000000002
157.230.212.134,US,40.793,-74.0247
198.108.66.151,US,37.751,-97.822
209.61.248.17,US,37.751,-97.822
198.108.66.93,US,37.751,-97.822
183.2.236.143,CN,23.0833,114.4
190.85.15.18,CO,6.2529,-75.5646
183.238.1.126,CN,22.5333,114.1333
179.63.248.14,AR,-34.6033,-58.3817
198.108.66.195,US,37.751,-97.822
203.219.244.139,AU,-37.7833,144.9333
222.186.138.63,CN,32.0617,118.7778
52.196.46.151,JP,35.6882,139.7532
5.39.112.251,FR,48.8582,2.3387000000000002
43.230.144.13,HK,22.3167,114.2167
58.97.74.54,TH,13.7333,100.5333
121.207.226.21,CN,24.4798,118.0819
115.69.210.107,BD,23.7272,90.4093
118.194.132.112,CN,39.9289,116.3883
71.163.69.85,US,38.9208,-77.036
37.148.208.206,TR,41.0214,28.9948
70.118.120.242,US,30.4032,-97.753
95.181.178.173,RU,55.7386,37.6068
23.88.229.85,US,34.0584,-118.278
113.141.67.156,CN,34.2598,108.9294
111.73.46.212,CN,29.6079,115.8872
106.39.8.195,CN,39.9288,116.3889
124.105.189.217,PH,14.5955,120.9721
121.32.236.219,CN,23.1167,113.25
90.108.66.194,FR,49.4431,1.0993
107.170.203.109,US,37.7353,-122.3732
3.84.221.119,US,39.0481,-77.4728
77.247.109.25,NL,52.3824,4.8995
89.153.92.59,PT,41.1486,-8.611
154.73.197.137,ZA,-26.1,27.7667
121.54.175.248,HK,22.2909,114.15
68.183.40.220,GB,51.5353,-0.6658
121.78.147.32,KR,37.5112,126.97409999999999
43.254.241.19,CN,39.9289,116.3883
68.183.160.62,US,37.3417,-121.9753
23.100.32.84,US,37.3388,-121.8914
42.243.76.57,CN,25.0389,102.7183
109.238.14.129,FR,48.8582,2.3387000000000002
59.124.71.123,TW,25.0478,121.5318
123.129.250.108,CN,36.0986,120.3719
198.108.66.173,US,37.751,-97.822
201.218.207.58,PA,8.9948,-79.523
200.159.33.42,BR,-22.8305,-43.2192
217.23.74.154,RU,51.5406,46.0086
210.212.235.51,IN,20.0,77.0
207.182.137.68,US,40.081,-82.9383
192.12.114.81,BR,-20.9078,-48.6405
218.245.5.118,CN,39.9289,116.3883
189.1.175.66,BR,-23.63,-46.6322
183.224.78.176,CN,34.7725,113.7266
222.32.70.174,CN,34.7725,113.7266
218.106.145.22,CN,26.0614,119.3061
186.227.166.154,BR,-20.2223,-49.3759
202.83.192.226,HK,22.2909,114.15
157.230.166.48,US,37.3417,-121.9753
210.51.190.116,CN,39.9289,116.3883
193.124.57.101,RU,55.7386,37.6068
222.165.224.167,ID,-6.177,106.6284
211.99.249.107,CN,34.7725,113.7266
172.114.95.173,US,33.707,-117.9519
174.85.10.99,US,38.5456,-90.0378
217.165.5.123,AE,25.2633,55.3087
183.233.197.22,CN,23.4522,116.0922
198.108.66.150,US,37.751,-97.822
77.239.65.206,BA,44.87,18.8101
61.178.103.133,CN,36.0564,103.7922
124.42.66.2,CN,39.9289,116.3883
85.187.165.11,BG,42.4833,26.5
2.32.251.19,IT,40.8526,14.2685
107.6.150.245,NL,52.2832,4.7521
113.96.138.7,CN,23.1167,113.25
77.247.109.30,NL,52.3824,4.8995
77.247.109.100,NL,52.3824,4.8995
125.18.29.222,IN,20.0,77.0
89.38.97.59,NL,52.3824,4.8995
104.233.224.78,US,37.3387,-121.8914
94.175.110.63,GB,53.4378,-2.9611
89.238.190.54,GB,51.4964,-0.1224
43.251.182.158,CN,32.3281,118.7638
82.197.194.243,NL,52.3478,5.2189
23.23.253.123,US,39.0481,-77.4728
94.23.153.35,GB,51.5142,-0.0931
118.213.225.102,CN,36.6167,101.7667
198.108.66.194,US,37.751,-97.822
178.62.255.202,NL,52.352,4.9392
198.143.158.181,US,41.8777,-87.6376
218.240.142.37,CN,39.9289,116.3883
189.1.162.2,BR,-23.63,-46.6322
188.132.180.116,TR,41.0214,28.9948
193.206.239.201,IT,38.1939,15.5526
198.108.66.52,US,37.751,-97.822
188.166.60.203,NL,52.352,4.9392
198.108.66.158,US,37.751,-97.822
198.12.68.217,US,42.8864,-78.8781
220.132.133.154,TW,24.1469,120.6839
195.40.181.91,GB,51.4964,-0.1224
212.100.68.101,NG,6.6155,3.5087
198.108.66.62,US,37.751,-97.822
222.239.10.134,KR,37.5112,126.97409999999999
198.108.66.174,US,37.751,-97.822
219.248.85.10,KR,37.5112,126.97409999999999
212.150.158.25,IL,31.5,34.75
182.93.16.66,MO,22.15,113.55
218.26.206.184,CN,34.7725,113.7266
184.80.5.150,US,37.5463,-77.4378
193.106.28.242,UA,50.45,30.5233
203.170.164.146,TH,13.75,100.4667
183.230.145.165,CN,29.5569,106.5531
185.244.25.235,NL,52.3824,4.8995
183.136.132.7,CN,30.294,120.1619
198.108.66.53,US,37.751,-97.822
211.75.19.62,TW,23.5,121.0
187.28.183.130,BR,-19.8975,-43.9625
170.79.101.119,CL,-41.4698,-72.9447
189.252.116.44,MX,25.7953,-108.9924
103.231.42.28,IN,20.0,77.0
47.92.71.199,CN,34.7725,113.7266
103.13.221.144,CN,34.7725,113.7266
113.106.93.173,CN,22.5333,114.1333
111.73.46.74,CN,29.6079,115.8872
37.49.231.223,NL,52.3824,4.8995
93.46.63.100,IT,40.8526,14.2685
103.82.217.5,HK,22.25,114.1667
115.231.156.85,CN,31.1469,118.5671
117.156.24.152,CN,34.7725,113.7266
103.20.151.60,VN,16.0,106.0
61.153.237.54,CN,30.294,120.1619
93.113.125.89,RO,46.0,25.0
111.75.222.141,CN,28.55,115.9333
80.211.60.197,IT,43.4628,11.880700000000001
151.227.219.71,GB,53.768299999999996,-2.4577999999999998
116.255.195.82,CN,39.9289,116.3883
50.116.35.160,US,33.7485,-84.3871
120.221.200.142,CN,36.0986,120.3719
89.163.190.122,DE,51.2993,9.491
218.60.67.115,CN,41.7922,123.4328
197.221.6.82,ZA,-29.0,24.0
204.44.99.18,US,34.0549,-118.2578
157.230.181.174,US,40.793,-74.0247
179.106.152.140,BR,-20.1865,-42.0865
183.220.183.99,CN,30.6667,104.0667
198.108.66.91,US,37.751,-97.822
211.159.186.219,CN,39.9288,116.3889
180.101.150.26,CN,32.0617,118.7778
198.108.66.187,US,37.751,-97.822
202.117.101.123,CN,34.7725,113.7266
213.212.250.178,EG,30.0355,31.223
198.108.66.51,US,37.751,-97.822
205.209.162.126,US,37.3209,-121.9126
195.88.208.128,RU,55.7527,37.6172
175.153.114.28,CN,30.6667,104.0667
173.210.1.82,US,41.7494,-71.4084
197.220.198.78,ZM,-15.0,30.0
188.166.73.126,NL,52.352,4.9392
179.40.71.112,AR,-33.0177,-61.0432
190.98.210.83,CL,-33.4378,-70.6503
164.52.24.162,HK,22.25,114.1667
61.19.181.10,TH,13.75,100.4667
103.234.97.5,HK,22.25,114.1667
58.120.227.40,KR,37.5112,126.97409999999999
87.241.104.178,SE,62.3913,17.3063
119.74.208.4,SG,1.2929,103.8547
96.9.101.243,CA,43.6319,-79.3716
134.209.113.47,US,40.793,-74.0247
61.139.151.180,CN,34.7725,113.7266
3.17.27.203,US,39.9653,-83.0235
138.94.200.255,BR,-5.1025,-55.9582
39.107.204.221,CN,34.7725,113.7266
112.175.123.51,KR,37.5112,126.97409999999999
104.248.66.25,US,37.3417,-121.9753
37.252.85.69,AM,40.1817,44.5099
78.188.197.184,TR,41.0524,28.9751
125.227.112.203,TW,22.7177,120.4429
71.6.143.90,US,32.7967,-117.1367
58.18.52.23,CN,40.6522,109.8222
78.189.13.124,TR,41.018,28.9745
47.93.112.231,CN,34.7725,113.7266
117.131.215.170,CN,39.9288,116.3889
85.113.129.231,RU,51.7322,39.1508
147.135.116.73,US,38.9609,-77.3429
107.179.40.243,US,34.0729,-118.2606
116.66.237.166,HK,22.25,114.1667
134.209.113.228,US,40.793,-74.0247
18.218.50.234,US,39.9653,-83.0235
93.70.146.144,IT,42.8123,10.313
61.139.104.194,CN,30.6667,104.0667
216.236.177.117,ZA,-29.0,24.0
181.214.150.19,US,47.4902,-122.3004
223.72.243.26,CN,39.9288,116.3889
193.57.40.66,UA,50.45,30.5233
213.228.99.203,RU,54.9198,82.9909
202.142.177.84,PK,32.5101,74.5431
183.238.82.193,CN,21.3199,110.5723
198.108.66.89,US,37.751,-97.822
185.53.91.66,IS,64.1432,-21.9466
193.77.113.14,SI,46.0,15.0
186.202.179.198,BR,-22.8305,-43.2192
220.176.172.64,CN,28.55,115.9333
191.253.107.233,BR,-27.0106,-49.2215
221.229.207.144,CN,32.0617,118.7778
178.128.248.103,NL,52.352,4.9392
190.36.37.182,VE,8.0,-66.0
46.101.106.69,DE,50.1155,8.6842
128.1.40.82,SG,1.3667,103.8
60.251.235.133,TW,24.9889,121.3176
134.209.207.123,US,40.7157,-74.0
39.115.5.197,KR,37.5623,126.8162
59.120.55.33,TW,24.8065,120.9706
114.113.152.94,CN,39.9289,116.3883
1.34.242.45,TW,25.0478,121.5318
116.196.20.37,CN,39.9289,116.3883
78.140.199.218,RU,59.8981,30.2619
112.199.86.108,PH,14.6488,121.0509
116.50.179.26,PH,14.5289,121.0723
42.81.86.90,CN,39.1423,117.1726
46.240.37.148,SA,24.6537,46.7152
52.128.245.146,HK,22.25,114.1667
118.179.200.67,BD,23.7272,90.4093
54.36.172.88,PL,52.2394,21.0362
65.19.149.156,US,37.751,-97.822
77.247.109.6,NL,52.3824,4.8995
142.93.36.16,GB,51.5353,-0.6658
70.39.117.34,US,36.0907,-115.0886
61.181.255.152,CN,39.1423,117.1726
37.120.187.212,DE,51.2993,9.491
104.149.165.146,US,34.0233,-117.8512
109.100.182.27,RO,46.0,25.0
50.205.119.74,US,38.3824,-75.6336
117.34.25.62,CN,34.2598,108.9294
119.10.55.4,CN,34.7725,113.7266
75.85.218.75,US,33.806,-116.4624
119.28.42.97,HK,22.25,114.1667
50.117.166.66,CA,69.4,-81.8
121.12.92.61,CN,23.1167,113.25
189.204.140.49,MX,24.0422,-104.8234
198.108.66.82,US,37.751,-97.822
198.108.66.153,US,37.751,-97.822
198.108.66.157,US,37.751,-97.822
182.254.138.247,CN,39.9288,116.3889
159.65.231.153,US,40.793,-74.0247
198.108.66.57,US,37.751,-97.822
221.126.227.20,HK,22.2167,114.2
210.35.66.134,CN,34.7725,113.7266
198.108.66.85,US,37.751,-97.822
223.99.18.171,CN,36.6683,116.9972
176.88.226.108,TR,41.0034,28.936
185.82.219.248,BG,42.7,23.3333
172.247.197.160,US,34.0549,-118.2578
198.108.66.190,US,37.751,-97.822
202.98.201.152,CN,26.5833,106.7167
221.236.155.10,CN,30.6667,104.0667
195.74.72.8,UA,48.9215,24.7097
189.126.219.18,BR,-15.3453,-47.1907
185.137.109.235,IR,35.6961,51.4231
178.220.81.113,RS,44.8166,20.4721
185.95.85.225,TR,41.0214,28.9948
192.200.216.174,US,34.0729,-118.2606
162.245.81.14,US,39.7459,-75.5466
177.241.250.154,MX,19.3726,-102.0497
187.157.189.83,MX,21.2464,-86.8397
61.111.52.144,KR,37.5112,126.97409999999999
60.191.38.77,CN,30.294,120.1619
117.22.252.106,CN,34.2598,108.9294
31.44.249.82,RU,52.2978,104.2964
106.12.84.215,CN,39.9289,116.3883
113.10.171.171,HK,22.25,114.1667
152.231.91.99,CL,-33.4513,-70.6653
121.46.8.197,CN,23.1167,113.25
121.94.46.104,JP,35.69,139.69
91.241.172.241,UA,48.567,39.3171
58.215.204.242,CN,31.5689,120.2886
51.15.245.27,FR,48.8582,2.3387000000000002
90.151.90.226,RU,57.1518,65.5284
45.67.14.194,BG,42.7,23.3333
42.202.144.6,CN,41.7922,123.4328
101.88.85.236,CN,31.0449,121.4012
63.142.54.90,US,41.606700000000004,-93.7457
114.119.9.229,CN,34.7725,113.7266
104.233.225.233,US,37.3387,-121.8914
78.152.161.133,UA,49.4216,26.9965
37.148.208.28,TR,41.0214,28.9948
64.32.25.34,US,41.8483,-87.6517
1.32.249.100,HK,22.25,114.1667
103.78.242.250,MY,2.3013,102.2842
142.0.72.157,CA,49.2667,-122.7833
42.200.41.11,HK,22.25,114.1667
59.44.131.6,CN,41.1236,122.99
104.238.198.110,US,33.7329,-118.2951
95.31.44.139,RU,55.7386,37.6068
60.246.190.235,MO,22.2,113.55
64.188.3.249,US,33.956,-118.3887
90.119.134.98,FR,45.7928,4.3396
50.251.2.113,US,32.0388,-81.1219
88.250.25.153,TR,41.0214,28.9948
61.173.13.130,CN,31.0449,121.4012
138.68.1.36,US,37.3417,-121.9753
62.4.22.212,FR,48.8582,2.3387000000000002
58.218.213.79,CN,32.0617,118.7778
88.214.26.15,DE,51.2993,9.491
88.187.57.157,FR,45.7838,3.0966
37.252.76.111,AM,40.1817,44.5099
132.232.205.87,CN,39.9289,116.3883
77.104.199.209,CZ,50.0697,15.9956
61.161.164.134,CN,41.7922,123.4328
94.1.136.185,GB,53.4833,-2.3333
153.34.181.63,CN,31.3041,120.5954
218.6.224.50,CN,30.6667,104.0667
170.244.172.141,BR,-9.4565,-37.835
168.181.56.38,BR,-10.8333,-61.9667
195.88.209.6,RU,55.7527,37.6172
220.180.155.26,CN,31.8639,117.2808
183.239.134.162,CN,22.5333,114.1333
198.56.197.226,US,34.0584,-118.278
187.189.113.185,MX,25.6834,-100.2589
198.108.66.58,US,37.751,-97.822
198.108.66.155,US,37.751,-97.822
222.133.189.130,CN,36.0986,120.3719
198.108.66.145,US,37.751,-97.822
219.139.201.28,CN,30.5856,114.2665
203.73.58.7,TW,23.5,121.0
190.146.118.201,CO,10.9711,-74.7837
190.13.129.244,CL,-41.4698,-72.9447
198.108.66.159,US,37.751,-97.822
221.229.174.235,CN,32.0617,118.7778
200.122.231.76,CO,6.2529,-75.5646
183.196.114.102,CN,34.7725,113.7266
194.61.24.5,NL,52.3824,4.8995
194.63.142.88,RU,55.7386,37.6068
198.108.66.90,US,37.751,-97.822
162.244.81.183,US,40.6631,-73.7601
168.144.171.186,CA,43.6215,-79.392
222.231.24.5,KR,37.5112,126.97409999999999
212.20.63.54,RU,54.6131,83.2981
198.108.66.171,US,37.751,-97.822
198.108.66.205,US,37.751,-97.822
157.230.93.5,US,40.793,-74.0247
185.86.76.221,UA,50.45,30.5233
185.244.25.105,NL,52.3824,4.8995
186.103.196.75,CL,-34.9833,-71.2333
198.108.66.95,US,37.751,-97.822
182.150.2.171,CN,30.6667,104.0667
110.16.82.246,CN,40.6522,109.8222
123.129.248.83,CN,36.0986,120.3719
93.103.192.161,SI,46.3367,15.4258
93.46.57.85,IT,45.7397,11.4378
